Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,73.26000213623047,73.30999755859375,70.06999969482422,72.08999633789062,70.7499008178711,4127300
2020-01-03,69.47000122070312,71.61000061035156,69.36000061035156,71.13999938964844,69.81756591796875,2437900
2020-01-06,69.54000091552734,71.72000122070312,69.16000366210938,71.51000213623047,70.18069458007812,2427400
2020-01-07,70.83000183105469,71.43000030517578,69.9800033569336,70.77999877929688,69.46426391601562,1820000
2020-01-08,70.77999877929688,72.29000091552734,70.62999725341797,71.51000213623047,70.18069458007812,2971900
2020-01-09,72.41999816894531,72.80999755859375,71.29000091552734,71.6500015258789,70.31808471679688,2164700
2020-01-10,71.70999908447266,71.80000305175781,69.91000366210938,70.7300033569336,69.41519165039062,2612900
2020-01-13,70.83999633789062,72.23999786376953,69.69999694824219,72.11000061035156,70.76953125,2227600
2020-01-14,71.05000305175781,74.22000122070312,70.83999633789062,72.95999908447266,71.6037368774414,3069300
2020-01-15,72.38999938964844,74.69999694824219,72.3499984741211,73.9000015258789,72.52625274658203,2873500
2020-01-16,75.51000213623047,77.2300033569336,75.33000183105469,76.83999633789062,75.41160583496094,2709400
2020-01-17,77.83999633789062,77.88999938964844,75.63999938964844,76.11000061035156,74.69517517089844,2173100
2020-01-21,75.2300033569336,75.41999816894531,73.73999786376953,74.22000122070312,72.84032440185547,2430600
2020-01-22,74.91999816894531,75.5,73.62000274658203,74.06999969482422,72.69309997558594,1780500
2020-01-23,73.51000213623047,74.58999633789062,71.30000305175781,74.04000091552734,72.66366577148438,1910200
2020-01-24,74.63999938964844,74.63999938964844,69.68000030517578,71.06999969482422,69.74885559082031,3346000
2020-01-27,67.86000061035156,69.97000122070312,67.33000183105469,68.76000213623047,67.4818115234375,3175000
2020-01-28,70.0,71.05999755859375,69.56999969482422,70.45999908447266,69.15020751953125,1689100
2020-01-29,70.69000244140625,71.2699966430664,69.20999908447266,69.2699966430664,67.98233032226562,1705300
2020-01-30,67.79000091552734,69.44999694824219,66.69999694824219,69.22000122070312,67.93326568603516,2216500
2020-01-31,68.33000183105469,68.62999725341797,64.27999877929688,65.0199966430664,63.81133270263672,3519600
2020-02-03,66.13999938964844,67.77999877929688,66.05999755859375,67.04000091552734,65.79376983642578,2450700
2020-02-04,69.47000122070312,70.70999908447266,69.29000091552734,70.01000213623047,68.70856475830078,2116100
2020-02-05,72.16999816894531,73.54000091552734,71.19999694824219,73.23999786376953,71.87852478027344,2358300
2020-02-06,74.05000305175781,74.3499984741211,72.55999755859375,72.73999786376953,71.38783264160156,2099600
2020-02-07,71.94000244140625,72.0,69.47000122070312,70.0999984741211,68.79690551757812,2563500
2020-02-10,69.62999725341797,71.30999755859375,69.55000305175781,71.30000305175781,69.97459411621094,1419500
2020-02-11,72.47000122070312,73.95999908447266,71.8499984741211,72.66999816894531,71.31912231445312,2264600
2020-02-12,74.05999755859375,74.41999816894531,73.12000274658203,74.12999725341797,72.75198364257812,1857600
2020-02-13,73.0,75.2699966430664,72.8499984741211,74.75,73.36045837402344,2115100
2020-02-14,74.91999816894531,74.98999786376953,73.12999725341797,73.87999725341797,72.50663757324219,1988600
2020-02-18,73.33999633789062,74.08000183105469,71.95999908447266,73.4000015258789,72.03556823730469,1755600
2020-02-19,74.2300033569336,75.45999908447266,73.79000091552734,74.48999786376953,73.10529327392578,1591500
2020-02-20,73.86000061035156,75.4000015258789,72.08999633789062,75.02999877929688,73.63526153564453,2827900
2020-02-21,74.08000183105469,74.5,71.70999908447266,72.70999908447266,71.3583755493164,2555600
2020-02-24,66.02999877929688,67.25,64.87999725341797,66.04000091552734,64.81237030029297,3373500
2020-02-25,66.7300033569336,66.9800033569336,58.70000076293945,59.18000030517578,58.079891204833984,4627800
2020-02-26,59.9900016784668,61.58000183105469,56.70000076293945,57.150001525878906,56.08763122558594,3837700
2020-02-27,53.5,57.61000061035156,50.77000045776367,51.04999923706055,50.10102462768555,5711500
2020-02-28,46.630001068115234,49.900001525878906,45.7400016784668,49.0,48.08912658691406,6717000
2020-03-02,49.77000045776367,53.02000045776367,47.2599983215332,52.959999084472656,51.975521087646484,4481800
2020-03-03,53.060001373291016,56.13999938964844,47.93000030517578,49.720001220703125,48.79574966430664,5959400
2020-03-04,51.970001220703125,54.119998931884766,50.15999984741211,53.939998626708984,52.93730163574219,3502900
2020-03-05,50.36000061035156,51.34000015258789,46.720001220703125,48.59000015258789,47.68674850463867,4819900
2020-03-06,44.310001373291016,47.33000183105469,42.400001525878906,45.72999954223633,44.879913330078125,4930800
2020-03-09,37.0,37.91999816894531,32.34000015258789,32.4900016784668,31.886043548583984,6872700
2020-03-10,35.810001373291016,35.810001373291016,30.75,35.4900016784668,34.83027267456055,6801300
2020-03-11,32.709999084472656,33.810001373291016,27.399999618530273,28.719999313354492,28.18611717224121,8227800
2020-03-12,22.799999237060547,24.670000076293945,19.190000534057617,19.40999984741211,19.04918670654297,15497000
2020-03-13,22.5,23.1200008392334,18.0,22.979999542236328,22.552824020385742,11662100
2020-03-16,18.0,18.399999618530273,14.350000381469727,14.449999809265137,14.18138599395752,12311600
2020-03-17,14.5,16.3700008392334,12.5,15.670000076293945,15.37870979309082,14061800
2020-03-18,13.199999809265137,14.670000076293945,10.109999656677246,12.0,11.776930809020996,17807900
2020-03-19,11.640000343322754,13.930000305175781,10.199999809265137,12.949999809265137,12.709269523620605,18598300
