Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,44.871429443359375,45.540000915527344,44.485713958740234,45.540000915527344,44.700958251953125,4130
2020-01-03,45.371429443359375,45.371429443359375,43.88571548461914,43.968570709228516,43.158477783203125,5880
2020-01-06,42.14285659790039,44.09857177734375,42.14285659790039,44.09857177734375,43.28608322143555,7700
2020-01-07,44.24285888671875,45.308570861816406,44.24285888671875,45.144287109375,44.31253433227539,1820
2020-01-08,45.21428680419922,46.07143020629883,44.485713958740234,45.43000030517578,44.592979431152344,10290
2020-01-09,46.78571319580078,49.17856979370117,45.2928581237793,46.05428695678711,45.20576477050781,13580
2020-01-10,46.02857208251953,46.02857208251953,44.97142791748047,45.20000076293945,44.36722183227539,3640
2020-01-13,47.4571418762207,47.81428527832031,45.42856979370117,46.25857162475586,45.40628433227539,5180
2020-01-14,46.25714111328125,47.014286041259766,46.014286041259766,46.46714401245117,45.61101531982422,11410
2020-01-15,46.11428451538086,46.24285888671875,45.764286041259766,45.764286041259766,44.921112060546875,980
2020-01-16,47.04428482055664,47.43428421020508,47.0428581237793,47.43428421020508,46.560333251953125,5320
2020-01-17,47.76856994628906,49.38571548461914,47.26714324951172,47.81571578979492,46.93474197387695,5740
2020-01-21,47.08571243286133,47.342857360839844,46.657142639160156,46.98285675048828,46.11723327636719,5530
2020-01-22,46.97142791748047,47.18571472167969,46.04571533203125,46.04571533203125,45.197349548339844,6160
2020-01-23,45.4571418762207,46.66285705566406,44.58571243286133,46.66285705566406,45.803123474121094,6720
2020-01-24,46.88571548461914,46.88571548461914,43.85714340209961,44.362857818603516,43.545501708984375,4410
2020-01-27,42.14285659790039,43.39285659790039,39.04428482055664,40.2985725402832,39.55609893798828,4620
2020-01-28,42.58571243286133,42.58571243286133,40.58571243286133,42.0914306640625,41.3159294128418,5180
2020-01-29,44.0,44.0,41.128570556640625,41.128570556640625,40.37080764770508,15960
2020-01-30,41.11428451538086,41.19285583496094,37.05714416503906,41.19285583496094,40.433902740478516,6090
2020-01-31,41.05714416503906,41.05714416503906,38.128570556640625,38.21428680419922,37.51021194458008,12320
2020-02-03,40.099998474121094,40.099998474121094,38.85714340209961,39.11571502685547,38.39503479003906,10500
2020-02-04,41.35714340209961,42.5,41.35714340209961,42.29999923706055,41.52064514160156,10570
