, MSTR,189.1, 2017-06-29 00:00:00-04:00 ,192.51 , 2017-07-25 00:00:00-04:00 ,3.40999 , 1.80327 ,5.49239e+06 ,91.6667 ,48 ,17 ,
, INCY,134.33 , 2017-06-28 00:00:00-04:00 ,138.27 , 2017-07-24 00:00:00-04:00 ,3.94, 2.93308 ,4.07839e+09 ,93.75 ,64 ,17 ,
, NCLH, 55.31 , 2017-06-26 00:00:00-04:00 , 59.46 , 2017-08-31 00:00:00-04:00 ,4.15, 7.50316 , 2903.95, 100,13 ,47 ,
, BMY , 45.8171 , 2017-06-23 00:00:00-04:00 , 53.5543 , 2017-10-12 00:00:00-04:00 ,7.73724 ,16.8872,1.5193e+07,91.6667 , 132 ,77 ,
, SPG ,111.437, 2017-06-22 00:00:00-04:00 ,116.507, 2017-08-07 00:00:00-04:00 ,5.07005 , 4.54969 ,94626.8 ,91.3043 ,69 ,31 ,
, GILD, 52.771, 2017-06-21 00:00:00-04:00 , 59.4866 , 2017-07-31 00:00:00-04:00 ,6.7156,12.7259,3.98986e+07 ,94.1176 ,68 ,27 ,
, BIIB,266, 2017-06-20 00:00:00-04:00 ,344.58 , 2017-10-18 00:00:00-04:00 , 78.58,29.5413,5.72456e+07 ,94.3662 ,71 ,84 ,
, TWLO, 28.37 , 2017-06-19 00:00:00-04:00 , 33.58 , 2017-08-08 00:00:00-04:00 ,5.21,18.3645, 2213.53, 100, 4 ,35 ,
, XLRE, 26.0461 , 2017-06-16 00:00:00-04:00 , 26.2067 , 2017-06-26 00:00:00-04:00 ,0.16058 , 0.616521, 1233.31, 100, 6 , 6 ,
, WM, 65.7396 , 2017-06-15 00:00:00-04:00 , 70.7777 , 2017-10-03 00:00:00-04:00 ,5.03815 , 7.66381 ,2.93085e+06 ,92.4051 ,79 ,76 ,
, ABBV, 52.3894 , 2017-06-14 00:00:00-04:00 , 55.9411 , 2017-07-21 00:00:00-04:00 ,3.5517, 6.77942 , 2914.02, 100,14 ,26 ,
, SMCI, 25.25 , 2017-06-13 00:00:00-04:00 , 27.5, 2017-08-25 00:00:00-04:00 ,2.25, 8.91089 ,46506.5 ,96.2963 ,27 ,52 ,
, SPY ,216.834, 2017-06-12 00:00:00-04:00 ,219.055, 2017-06-19 00:00:00-04:00 ,2.22136 , 1.02445 ,12334.5 ,92.7536 ,69 , 5 ,
, SCHW, 37.7659 , 2017-06-09 00:00:00-04:00 , 39.9519 , 2017-07-05 00:00:00-04:00 ,2.18601 , 5.78832 ,2.303e+08 ,91.4634 ,82 ,17 ,
, XME , 27.1836 , 2017-06-08 00:00:00-04:00 , 29.2725 , 2017-07-25 00:00:00-04:00 ,2.08895 , 7.6846,27536 ,96.4286 ,28 ,32 ,
, OKTA, 25.69 , 2017-06-07 00:00:00-04:00 , 27.31 , 2017-06-19 00:00:00-04:00 ,1.62, 6.30595 , 1063.06, 100, 1 , 8 ,
, PEP , 96.7875 , 2017-06-06 00:00:00-04:00 , 96.993, 2017-06-20 00:00:00-04:00 ,0.205589, 0.212413,5.86216e+06 ,90.3226 , 124 ,10 ,
, XLP , 47.772, 2017-06-05 00:00:00-04:00 , 46.3769 , 2017-06-27 00:00:00-04:00 , -1.39502 ,-2.92016 , 6171.97,95.8333 ,48 , 1 ,
, LMT ,235.77 , 2017-06-02 00:00:00-04:00 ,236.799, 2017-06-21 00:00:00-04:00 ,1.02928 , 0.436562,7.55343e+07 ,95.4128 , 109 ,13 ,
, KHC , 69.2266 , 2017-06-01 00:00:00-04:00 , 70.0031 , 2017-06-07 00:00:00-04:00 ,0.776405, 1.12154 , 1223.17, 100, 5 , 4 ,
, HSIC, 71.6392 , 2017-05-26 00:00:00-04:00 , 73.1647 , 2017-06-02 00:00:00-04:00 ,1.52549 , 2.12941 , 248370 ,94.8276 ,58 , 4 ,
, VTR , 49.2308 , 2017-05-25 00:00:00-04:00 , 53.2822 , 2017-06-26 00:00:00-04:00 ,4.05137 , 8.22934 , 187773 ,94.6429 ,56 ,21 ,
, CRM , 89.6, 2017-05-24 00:00:00-04:00 , 91.39 , 2017-06-07 00:00:00-04:00 ,1.79, 1.99777 , 156353 ,91.4286 ,35 , 9 ,
, XSD , 61.2939 , 2017-05-22 00:00:00-04:00 , 64.7335 , 2017-06-08 00:00:00-04:00 ,3.43958 , 5.61162 ,13945.9 ,97.2973 ,37 ,12 ,
, DE,108.924, 2017-05-19 00:00:00-04:00 ,115.23 , 2017-06-16 00:00:00-04:00 ,6.30658 , 5.78991 ,6.60011e+07 ,90.6977 , 129 ,19 ,
, XLK , 51.9546 , 2017-05-16 00:00:00-04:00 , 53.1671 , 2017-06-08 00:00:00-04:00 ,1.21254 , 2.33385 ,16088.3 ,92.1569 ,51 ,16 ,
, C , 49.1646 , 2017-05-15 00:00:00-04:00 , 55.7124 , 2017-08-01 00:00:00-04:00 ,6.54781 ,13.3182,6.27451e+07 ,94.4954 , 109 ,54 ,
, NVDA, 31.2085 , 2017-05-11 00:00:00-04:00 , 39.4999 , 2017-06-08 00:00:00-04:00 ,8.29146 ,26.568 ,2.53219e+07 ,95.5556 ,45 ,19 ,
, SQ, 19.95 , 2017-05-10 00:00:00-04:00 , 24.78 , 2017-06-08 00:00:00-04:00 ,4.83,24.2105, 2961.81, 100, 5 ,20 ,
, MELI,281.315, 2017-05-09 00:00:00-04:00 ,296.74 , 2017-05-16 00:00:00-04:00 , 15.425 , 5.4832,94680.6 ,96.2963 ,27 , 5 ,
, NCLH, 55.1, 2017-05-08 00:00:00-04:00 , 55.78 , 2017-05-09 00:00:00-04:00 ,0.68, 1.23412 , 2701.27, 100,12 , 1 ,
, HLT , 59.2206 , 2017-05-05 00:00:00-04:00 , 65.5263 , 2017-06-02 00:00:00-04:00 ,6.3057,10.6478, 2196.03, 100, 9 ,19 ,
, UAL , 74.91 , 2017-05-04 00:00:00-04:00 , 82.03 , 2017-06-02 00:00:00-04:00 ,7.12, 9.50473 , 299501 ,94.4444 ,36 ,20 ,
, PLNT, 20.21 , 2017-05-03 00:00:00-04:00 , 24.25 , 2017-06-23 00:00:00-04:00 ,4.04,19.9901, 2010.21, 100, 4 ,36 ,
, BX, 22.6795 , 2017-05-02 00:00:00-04:00 , 24.8479 , 2017-06-02 00:00:00-04:00 ,2.16838 , 9.56096 ,20675.5 ,95.8333 ,24 ,22 ,
, PYPL, 47.54 , 2017-05-01 00:00:00-04:00 , 54.39 , 2017-06-08 00:00:00-04:00 ,6.85,14.4089, 1667.42, 100, 7 ,27 ,
, ZTS , 53.6199 , 2017-04-28 00:00:00-04:00 , 60.7947 , 2017-06-22 00:00:00-04:00 ,7.1748,13.3809, 2152 , 100,11 ,38 ,
, GILD, 53.1874 , 2017-04-27 00:00:00-04:00 , 53.1951 , 2017-05-02 00:00:00-04:00 ,0.00775909, 0.0145882 ,3.53943e+07 ,94.0299 ,67 , 3 ,
, MSTR,193.01 , 2017-04-26 00:00:00-04:00 ,181.5, 2017-05-25 00:00:00-04:00 ,-11.51,-5.96342 ,5.3951e+06,91.4894 ,47 , 1 ,
, BIDU,186.99 , 2017-04-25 00:00:00-04:00 ,191.95 , 2017-05-25 00:00:00-04:00 ,4.95999 , 2.65254 , 307820 ,96.6667 ,30 ,22 ,
, AAL , 43.727, 2017-04-21 00:00:00-04:00 , 52.6242 , 2017-07-14 00:00:00-04:00 ,8.89721 ,20.3472, 629877 ,90.9091 ,33 ,58 ,
, TWLO, 31.63 , 2017-04-20 00:00:00-04:00 , 34.39 , 2017-05-01 00:00:00-04:00 ,2.76, 8.72589 , 1870.1 , 100, 3 , 7 ,
, DLR , 88.838, 2017-04-19 00:00:00-04:00 , 94.1438 , 2017-06-02 00:00:00-04:00 ,5.30574 , 5.97238 ,23280.5 ,90.9091 ,33 ,31 ,
, SPG ,121.002, 2017-04-18 00:00:00-04:00 ,112.768, 2017-05-08 00:00:00-04:00 , -8.23393 ,-6.80479 ,90509 ,91.1765 ,68 , 2 ,
, EQR , 50.5741 , 2017-04-17 00:00:00-04:00 , 54.0925 , 2017-06-16 00:00:00-04:00 ,3.51834 , 6.95681 ,74824.8 ,90.1408 ,71 ,43 ,
, XLRE, 25.5908 , 2017-04-12 00:00:00-04:00 , 25.8933 , 2017-04-18 00:00:00-04:00 ,0.302565, 1.18232 , 1225.76, 100, 5 , 3 ,
, AMZN, 45.352, 2017-04-10 00:00:00-04:00 , 50.567, 2017-06-05 00:00:00-04:00 ,5.215 ,11.4989,2.66865e+07 ,95.082,61 ,38 ,
, MGM , 26.6641 , 2017-04-07 00:00:00-04:00 , 32.513, 2017-06-23 00:00:00-04:00 ,5.84889 ,21.9354,9.12704e+07 ,91.0256 ,78 ,53 ,
, T.TO, 16.0916 , 2017-04-06 00:00:00-04:00 , 16.7467 , 2017-05-25 00:00:00-04:00 ,0.655016, 4.07054 ,72603.8 ,91.8033 ,61 ,33 ,
, SLV , 17.32 , 2017-04-05 00:00:00-04:00 , 17.53 , 2017-04-13 00:00:00-04:00 ,0.210001, 1.21248 ,26016.8 ,93.3333 ,30 , 6 ,
, SBUX, 50.6795 , 2017-04-03 00:00:00-04:00 , 56.2261 , 2017-06-02 00:00:00-04:00 ,5.54663 ,10.9445,1.748e+06 ,95.3125 ,64 ,42 ,
, JWN , 38.4669 , 2017-03-31 00:00:00-04:00 , 41.3083 , 2017-05-10 00:00:00-04:00 ,2.84145 , 7.38675 ,1.08418e+08 ,94.1748 , 103 ,27 ,
, DLTR, 79.44 , 2017-03-30 00:00:00-04:00 , 83.13 , 2017-04-27 00:00:00-04:00 ,3.68999 , 4.64501 ,1.01911e+06 ,92.3077 ,52 ,19 ,
, LQD , 94.1508 , 2017-03-29 00:00:00-04:00 , 97.563, 2017-06-26 00:00:00-04:00 ,3.41222 , 3.62421 , 2817.36,97.619,42 ,61 ,
, FIVE, 42.62 , 2017-03-24 00:00:00-04:00 , 52.94 , 2017-06-08 00:00:00-04:00 , 10.32,24.214 , 4275.23,93.75 ,16 ,52 ,
, MSI , 76.167, 2017-03-17 00:00:00-04:00 , 77.6504 , 2017-05-03 00:00:00-04:00 ,1.48343 , 1.9476,1.32075e+10 ,91.7241 , 145 ,32 ,
, ADP , 90.2186 , 2017-03-14 00:00:00-04:00 , 91.2078 , 2017-03-17 00:00:00-04:00 ,0.98922 , 1.09647 ,1.83967e+06 ,93.2039 , 103 , 3 ,
, CM.TO , 41.5563 , 2017-03-06 00:00:00-05:00 , 41.6641 , 2017-03-07 00:00:00-05:00 ,0.107758, 0.259305, 112509 ,96.6667 ,60 , 1 ,
, SQ, 16.89 , 2017-03-03 00:00:00-05:00 , 17.32 , 2017-03-30 00:00:00-04:00 ,0.43, 2.54589 , 2384.51, 100, 4 ,19 ,
, PPL.TO, 28.7647 , 2017-03-02 00:00:00-05:00 , 29.0861 , 2017-03-07 00:00:00-05:00 ,0.321396, 1.11733 , 6639.77,91.1765 ,34 , 3 ,
, ABBV, 46.2167 , 2017-03-01 00:00:00-05:00 , 48.9531 , 2017-03-15 00:00:00-04:00 ,2.73637 , 5.92075 , 2729.01, 100,13 ,10 ,
, BYD.TO, 85.6738 , 2017-02-27 00:00:00-05:00 , 89.727, 2017-03-09 00:00:00-05:00 ,4.05318 , 4.73095 , 516725 ,93.0233 ,43 , 8 ,
, SPY ,210.022, 2017-02-24 00:00:00-05:00 ,212.719, 2017-03-01 00:00:00-05:00 ,2.69695 , 1.28413 ,12209.4 ,92.6471 ,68 , 3 ,
, BIIB,284.75 , 2017-02-23 00:00:00-05:00 ,297.85 , 2017-03-03 00:00:00-05:00 , 13.1 , 4.60053 ,4.4191e+07,94.2857 ,70 , 6 ,
, ANET, 30.45 , 2017-02-22 00:00:00-05:00 , 33.6, 2017-04-06 00:00:00-04:00 ,3.15,10.3448, 2393.34, 100, 8 ,31 ,
, ROST, 64.2632 , 2017-02-21 00:00:00-05:00 , 64.5807 , 2017-02-27 00:00:00-05:00 ,0.317543, 0.494129,8.16426e+07 ,92.6829 ,82 , 4 ,
, CLSK, 42.5, 2017-02-17 00:00:00-05:00 , 45, 2017-03-20 00:00:00-04:00 ,2.5 , 5.88235 , 1058.82, 100, 1 ,20 ,
, TJX , 34.726, 2017-02-16 00:00:00-05:00 , 36.0549 , 2017-03-30 00:00:00-04:00 ,1.32884 , 3.82665 ,1.44884e+06 ,90.7895 ,76 ,29 ,
, AMD , 13.3, 2017-02-15 00:00:00-05:00 , 15.2, 2017-02-27 00:00:00-05:00 ,1.9 ,14.2857,3.69089e+11 ,91.3978 ,93 , 7 ,
, PFE , 23.727, 2017-02-14 00:00:00-05:00 , 25.0891 , 2017-03-15 00:00:00-04:00 ,1.36204 , 5.74046 ,1.022e+07 ,90.0763 , 131 ,20 ,
, PLNT, 21.45 , 2017-02-13 00:00:00-05:00 , 21.85 , 2017-03-01 00:00:00-05:00 ,0.4 , 1.8648, 1675.31, 100, 3 ,11 ,
, XBI , 66.571, 2017-02-09 00:00:00-05:00 , 71.782, 2017-03-15 00:00:00-04:00 ,5.21095 , 7.82765 ,16985.3 , 100,34 ,23 ,
, ELV ,145.515, 2017-02-08 00:00:00-05:00 ,155.85 , 2017-03-15 00:00:00-04:00 , 10.3356, 7.10281 ,28196.9 ,90.9091 ,44 ,24 ,
, IDXX,143.13 , 2017-02-07 00:00:00-05:00 ,155.48 , 2017-04-07 00:00:00-04:00 , 12.35, 8.62851 ,1.39372e+06 ,91.8919 ,74 ,38 ,
, MCHP, 30.7246 , 2017-02-06 00:00:00-05:00 , 33.268, 2017-03-15 00:00:00-04:00 ,2.54347 , 8.27828 ,2.71044e+06 ,91.0448 ,67 ,26 ,
, NTAP, 31.6697 , 2017-02-03 00:00:00-05:00 , 35.5829 , 2017-03-01 00:00:00-05:00 ,3.9132,12.3563,1.73363e+07 ,92.0635 ,63 ,17 ,
, CDNS, 28.93 , 2017-02-02 00:00:00-05:00 , 31.93 , 2017-03-20 00:00:00-04:00 ,3 ,10.3699,6.77144e+07 ,90.9091 ,88 ,31 ,
, CSCO, 24.7381 , 2017-01-25 00:00:00-05:00 , 27.7518 , 2017-03-01 00:00:00-05:00 ,3.0137,12.1824,1.00764e+07 ,95.9459 ,74 ,24 ,
, TWLO, 28.73 , 2017-01-24 00:00:00-05:00 , 34.9, 2017-02-13 00:00:00-05:00 ,6.17,21.4758, 1720.01, 100, 2 ,14 ,
, NOW , 83.25 , 2017-01-23 00:00:00-05:00 , 93.97 , 2017-02-15 00:00:00-05:00 , 10.72,12.8769, 4746.92,94.4444 ,18 ,17 ,
, INCY,115.09 , 2017-01-18 00:00:00-05:00 ,152.66 , 2017-03-15 00:00:00-04:00 , 37.57,32.644 ,3.96217e+09 ,93.6508 ,63 ,39 ,
, DXCM, 21.2825 , 2017-01-13 00:00:00-05:00 , 21.3725 , 2017-01-17 00:00:00-05:00 ,0.0900002 , 0.422883, 263096 ,97.2222 ,36 , 1 ,
, KWEB, 32.6687 , 2017-01-12 00:00:00-05:00 , 44.0084 , 2017-06-08 00:00:00-04:00 , 11.3398,34.7114, 5002.72, 100,10 , 101 ,
, META,125.956, 2017-01-11 00:00:00-05:00 ,142.499, 2017-03-29 00:00:00-04:00 , 16.5424,13.1335, 8040.52,92.3077 ,13 ,53 ,
, TRIP, 45.6287 , 2017-01-10 00:00:00-05:00 , 47.0605 , 2017-01-13 00:00:00-05:00 ,1.43173 , 3.13778 , 2928.49,94.1176 ,17 , 3 ,
, PYPL, 41.4, 2017-01-09 00:00:00-05:00 , 41.96 , 2017-01-24 00:00:00-05:00 ,0.559998, 1.35265 , 1419.93, 100, 5 ,10 ,
, BIDU,176.38 , 2017-01-06 00:00:00-05:00 ,186.01 , 2017-02-22 00:00:00-05:00 ,9.62999 , 5.4598, 299866 ,96.5517 ,29 ,31 ,
, TLT ,103.025, 2017-01-05 00:00:00-05:00 ,109.462, 2017-06-26 00:00:00-04:00 ,6.43673 , 6.24771 , 7368.26,97.1429 ,35 , 118 ,
, LQD , 92.9136 , 2016-12-30 00:00:00-05:00 , 94.4365 , 2017-02-24 00:00:00-05:00 ,1.52296 , 1.63912 , 2718.82,97.561,41 ,37 ,
, FTS.TO, 31.7007 , 2016-12-29 00:00:00-05:00 , 34.526, 2017-04-17 00:00:00-04:00 ,2.82528 , 8.91236 ,23999.6 ,92.1875 ,64 ,74 ,
, ABBV, 45.3472 , 2016-12-28 00:00:00-05:00 , 46.76 , 2017-01-09 00:00:00-05:00 ,1.41278 , 3.11547 , 2576.46, 100,12 , 7 ,
, XNTK, 45.2613 , 2016-12-27 00:00:00-05:00 , 50.3385 , 2017-03-20 00:00:00-04:00 ,5.07719 ,11.2175,13760.2 ,93.4783 ,46 ,56 ,
, EA, 79.1158 , 2016-12-23 00:00:00-05:00 , 89.7469 , 2017-03-15 00:00:00-04:00 , 10.6311,13.4375,1.32448e+07 ,93.2432 ,74 ,54 ,
, BCE.TO, 39.2007 , 2016-12-22 00:00:00-05:00 , 42.7998 , 2017-04-26 00:00:00-04:00 ,3.59907 , 9.18113 , 134767 ,96.3636 ,55 ,84 ,
, EBAY, 27.0438 , 2016-12-21 00:00:00-05:00 , 31.5757 , 2017-02-27 00:00:00-05:00 ,4.53187 ,16.7575, 951835 ,96.2264 ,53 ,44 ,
, KHC , 63.3373 , 2016-12-20 00:00:00-05:00 , 71.1974 , 2017-02-17 00:00:00-05:00 ,7.86005 ,12.4098, 1209.6 , 100, 4 ,40 ,
, TSLA, 13.5153 , 2016-12-19 00:00:00-05:00 , 18.732, 2017-02-14 00:00:00-05:00 ,5.21667 ,38.5981,47772.7 ,94.7368 ,19 ,38 ,
, AQN.TO,7.73677, 2016-12-15 00:00:00-05:00 ,9.2605 , 2017-04-18 00:00:00-04:00 ,1.52374 ,19.6948,11492.7 ,94.4444 ,36 ,83 ,
, BNS.TO, 34.7579 , 2016-12-14 00:00:00-05:00 , 38.1021 , 2017-02-16 00:00:00-05:00 ,3.34418 , 9.62135 ,85589.4 ,92.1875 ,64 ,43 ,
, EFA , 47.2461 , 2016-12-12 00:00:00-05:00 , 51.1151 , 2017-03-28 00:00:00-04:00 ,3.86895 , 8.18893 ,12273.9 , 100,39 ,72 ,
, AVB ,132.44 , 2016-12-09 00:00:00-05:00 ,153.353, 2017-05-05 00:00:00-04:00 , 20.9126,15.7903,47051.7 ,92.3077 ,65 , 100 ,
, ZTS , 49.1917 , 2016-12-08 00:00:00-05:00 , 53.3901 , 2017-02-07 00:00:00-05:00 ,4.19831 , 8.53458 , 1898.03, 100,10 ,40 ,
, MG.TO , 43.8419 , 2016-12-05 00:00:00-05:00 , 47.96 , 2016-12-09 00:00:00-05:00 ,4.11817 , 9.39323 ,24955.1 , 100,30 , 4 ,
, WYNN, 91.5195 , 2016-11-29 00:00:00-05:00 , 93.7114 , 2016-12-06 00:00:00-05:00 ,2.19191 , 2.39502 , 656086 ,94.8718 ,39 , 5 ,
, ANET, 23.9925 , 2016-11-28 00:00:00-05:00 , 25.485, 2017-01-05 00:00:00-05:00 ,1.4925, 6.2207, 2168.96, 100, 7 ,26 ,
, XSD , 53.7975 , 2016-11-25 00:00:00-05:00 , 56.2141 , 2016-12-27 00:00:00-05:00 ,2.41663 , 4.49208 ,13204.9 ,97.2222 ,36 ,21 ,
, BYD.TO, 84.6465 , 2016-11-24 00:00:00-05:00 , 85.0688 , 2016-12-01 00:00:00-05:00 ,0.42234 , 0.498946, 493384 ,92.8571 ,42 , 5 ,
, JWN , 47.9608 , 2016-11-23 00:00:00-05:00 , 50.3863 , 2016-12-08 00:00:00-05:00 ,2.4255, 5.05724 ,1.00961e+08 ,94.1176 , 102 ,10 ,
, BX, 18.7075 , 2016-11-22 00:00:00-05:00 , 22.1847 , 2017-02-15 00:00:00-05:00 ,3.47725 ,18.5875,18871.3 ,95.6522 ,23 ,57 ,
, SQ, 12.22 , 2016-11-21 00:00:00-05:00 , 15.06 , 2017-01-09 00:00:00-05:00 ,2.84,23.2406, 2325.31, 100, 3 ,32 ,
, XHB , 31.6873 , 2016-11-18 00:00:00-05:00 , 33.3428 , 2016-12-08 00:00:00-05:00 ,1.65545 , 5.22434 ,11061.1 ,96.4286 ,28 ,13 ,
, NVDA, 22.7305 , 2016-11-17 00:00:00-05:00 , 28.9072 , 2016-12-27 00:00:00-05:00 ,6.17669 ,27.1735,2.00066e+07 ,95.4545 ,44 ,26 ,
, ALLE, 62.2795 , 2016-11-16 00:00:00-05:00 , 62.9339 , 2016-11-17 00:00:00-05:00 ,0.654392, 1.05073 , 1740.02, 100, 9 , 1 ,
, HSIC, 61.9569 , 2016-11-15 00:00:00-05:00 , 68.0549 , 2017-02-27 00:00:00-05:00 ,6.09804 , 9.84239 , 243192 ,94.7368 ,57 ,69 ,
, HLT , 48.2652 , 2016-11-14 00:00:00-05:00 , 56.849, 2017-01-25 00:00:00-05:00 ,8.58377 ,17.7846, 1984.7 , 100, 8 ,48 ,
, KRE , 41.4434 , 2016-11-11 00:00:00-05:00 , 47.4592 , 2016-12-27 00:00:00-05:00 ,6.01587 ,14.5159, 6413.7 ,96.7742 ,31 ,30 ,
, XME , 25.9052 , 2016-11-10 00:00:00-05:00 , 30.2556 , 2016-12-08 00:00:00-05:00 ,4.35042 ,16.7936,25571 ,96.2963 ,27 ,19 ,
, WM, 57.541, 2016-11-09 00:00:00-05:00 , 62.4235 , 2016-12-20 00:00:00-05:00 ,4.88247 , 8.4852,2.69128e+06 ,92.2078 ,77 ,28 ,
, BMY , 42.4122 , 2016-11-08 00:00:00-05:00 , 48.2898 , 2017-01-05 00:00:00-05:00 ,5.8776,13.8583,1.29258e+07 ,92.2481 , 129 ,39 ,
, MAR , 66.5917 , 2016-11-07 00:00:00-05:00 , 80.9084 , 2016-12-16 00:00:00-05:00 , 14.3167,21.4992,72214 ,90,50 ,28 ,
, PLNT, 18.4541 , 2016-11-04 00:00:00-04:00 , 21.61 , 2016-11-25 00:00:00-05:00 ,3.15595 ,17.1017, 1644.64, 100, 2 ,14 ,
, ADP , 77.1911 , 2016-11-02 00:00:00-04:00 , 89.5787 , 2017-01-12 00:00:00-05:00 , 12.3876,16.048 ,1.81972e+06 ,93.1373 , 102 ,48 ,
, LMT ,200.9, 2016-11-01 00:00:00-04:00 ,220.979, 2016-12-02 00:00:00-05:00 , 20.0787, 9.99437 ,7.28573e+07 ,95.3271 , 107 ,22 ,
, MDLZ, 38.3859 , 2016-10-31 00:00:00-04:00 , 39.2998 , 2016-11-08 00:00:00-05:00 ,0.91394 , 2.38093 ,12505.8 ,93.75 ,48 , 6 ,
, MSTR,191.47 , 2016-10-28 00:00:00-04:00 ,204.44 , 2016-12-13 00:00:00-05:00 , 12.97, 6.77391 ,5.73724e+06 ,93.4783 ,46 ,31 ,
, MO, 39.5124 , 2016-10-27 00:00:00-04:00 , 47.3659 , 2017-03-21 00:00:00-04:00 ,7.85345 ,19.8759,1.00651e+09 ,91.1111 , 135 ,98 ,
, GS,151.614, 2016-10-26 00:00:00-04:00 ,211.081, 2017-01-11 00:00:00-05:00 , 59.4674,39.2228, 231734 ,90.6977 ,43 ,52 ,
, FTS.TO, 32.6536 , 2016-10-25 00:00:00-04:00 , 33.2409 , 2016-10-31 00:00:00-04:00 ,0.587288, 1.79854 ,22035.7 ,92.0635 ,63 , 4 ,
, AMT , 99.2344 , 2016-10-24 00:00:00-04:00 , 99.6084 , 2016-10-31 00:00:00-04:00 ,0.373978, 0.376863, 161334 ,90.9091 ,55 , 5 ,
, PPL.TO, 27.5652 , 2016-10-21 00:00:00-04:00 , 26.1741 , 2016-11-07 00:00:00-05:00 , -1.39113 ,-5.0467, 6392.27,90.625,32 , 4 ,
, C , 39.259, 2016-10-19 00:00:00-04:00 , 48.8858 , 2017-01-04 00:00:00-05:00 ,9.62679 ,24.5213,5.53707e+07 ,94.4444 , 108 ,52 ,
, AAL , 37.9295 , 2016-10-18 00:00:00-04:00 , 47.9688 , 2016-12-09 00:00:00-05:00 , 10.0393,26.4684, 523383 ,90.625,32 ,37 ,
, CDNS, 25.99 , 2016-10-14 00:00:00-04:00 , 26.24 , 2016-10-18 00:00:00-04:00 ,0.25, 0.961908,6.39824e+07 ,91.8605 ,86 , 2 ,
, ARX.TO, 17.1969 , 2016-10-12 00:00:00-04:00 , 17.9902 , 2016-10-21 00:00:00-04:00 ,0.793259, 4.61279 ,66096.3 ,91.2281 ,57 , 7 ,
, WCP.TO,7.74637, 2016-10-11 00:00:00-04:00 ,7.79335, 2016-10-21 00:00:00-04:00 ,0.0469851 , 0.606544, 115150 ,90.3226 ,31 , 8 ,
, MGM , 24.954, 2016-10-07 00:00:00-04:00 , 25.3034 , 2016-10-10 00:00:00-04:00 ,0.349466, 1.40044 ,7.00529e+07 ,90.7895 ,76 , 1 ,
, TRIP, 58.5766 , 2016-10-05 00:00:00-04:00 , 46.8026 , 2016-11-09 00:00:00-05:00 ,-11.774 , -20.1002, 2839.39,93.75 ,16 , 1 ,
, AMZN, 41.7015 , 2016-10-04 00:00:00-04:00 , 42.218, 2016-10-05 00:00:00-04:00 ,0.516499, 1.23856 ,2.22572e+07 ,94.9153 ,59 , 1 ,
, TMO ,156.077, 2016-10-03 00:00:00-04:00 ,148.76 , 2016-10-20 00:00:00-04:00 , -7.31732 ,-4.68827 ,2.49079e+07 ,94.7917 ,96 , 5 ,
, ACN ,108.15 , 2016-09-30 00:00:00-04:00 ,112.164, 2016-12-13 00:00:00-05:00 ,4.01408 , 3.7116,28813.2 ,92.6829 ,41 ,51 ,
, ADBE,107.8, 2016-09-29 00:00:00-04:00 ,110.81 , 2016-10-24 00:00:00-04:00 ,3.00999 , 2.7922,4.39115e+08 ,93.5897 ,78 ,17 ,
, NCLH, 37.69 , 2016-09-27 00:00:00-04:00 , 51.64 , 2017-02-22 00:00:00-05:00 , 13.95,37.0125, 2668.34, 100,11 , 101 ,
, XBI , 67.2462 , 2016-09-26 00:00:00-04:00 , 68.2187 , 2016-09-27 00:00:00-04:00 ,0.972435, 1.44608 ,15742.8 , 100,32 , 1 ,
, WYNN, 94.3513 , 2016-09-20 00:00:00-04:00 , 88.4435 , 2016-10-07 00:00:00-04:00 , -5.90779 ,-6.26148 , 640740 ,94.7368 ,38 , 1 ,
, PYPL, 39.96 , 2016-09-14 00:00:00-04:00 , 44.15 , 2016-10-21 00:00:00-04:00 ,4.19,10.4855, 1400.98, 100, 4 ,27 ,
, CDNS, 25.98 , 2016-09-07 00:00:00-04:00 , 24.39 , 2016-09-14 00:00:00-04:00 , -1.59,-6.12009 ,6.33728e+07 ,91.7647 ,85 , 1 ,
, SNPS, 59.29 , 2016-08-29 00:00:00-04:00 , 59.93 , 2016-09-07 00:00:00-04:00 ,0.639999, 1.07944 , 869921 ,93.0556 ,72 , 6 ,
, USO , 87.6, 2016-08-25 00:00:00-04:00 , 93.36 , 2016-10-10 00:00:00-04:00 ,5.76, 6.57535 ,11070.2 ,92.3077 ,26 ,31 ,
, SMCI, 21.66 , 2016-08-24 00:00:00-04:00 , 29, 2016-12-19 00:00:00-05:00 ,7.34,33.8874,42701.4 ,96.1538 ,26 ,81 ,
, CM.TO , 34.4545 , 2016-08-23 00:00:00-04:00 , 35.4838 , 2016-08-30 00:00:00-04:00 ,1.02926 , 2.98731 , 104068 ,96.5517 ,58 , 5 ,
, ADBE,100.24 , 2016-08-22 00:00:00-04:00 ,103.57 , 2016-09-02 00:00:00-04:00 ,3.33, 3.32203 ,4.27187e+08 ,93.5065 ,77 , 9 ,
, PSX , 58.3521 , 2016-08-19 00:00:00-04:00 , 60.7819 , 2016-10-10 00:00:00-04:00 ,2.42979 , 4.16401 , 2728.08,92.3077 ,13 ,35 ,
, BIDU,175.4, 2016-08-18 00:00:00-04:00 ,196.03 , 2016-09-21 00:00:00-04:00 , 20.63,11.7617, 284341 ,96.4286 ,28 ,23 ,
